ID_Unico,ID_Producto,Tipo_Material,Temp_Aire_K,Temp_Proceso_K,Velocidad_Rotacion_RPM,Torque_Nm,Desgaste_Herramienta_min,Falla_Maquina,Falla_Desgaste_Herramienta,Falla_Disipacion_Calor,Falla_Potencia,Falla_Sobreesfuerzo,Falla_Aleatoria,Potencia_W,Dif_temperatura_K,Esfuerzo_desgaste,Estado_Falla
7239,L54418,L,299.8,310.0,1697,36.0,175,0,0,0,0,0,0,6397.8719839142095,10.199999999999989,6300.0,No Falla
7240,L54419,L,299.8,310.1,1553,42.0,177,0,0,0,0,0,0,6830.805965147453,10.300000000000011,7434.0,No Falla
7241,M22100,M,299.9,310.1,1362,56.3,179,0,0,0,0,0,0,8030.391253351206,10.200000000000045,10077.699999999999,No Falla
7242,M22101,M,299.9,310.0,1484,42.1,182,0,0,0,0,0,0,6542.853552278821,10.100000000000023,7662.2,No Falla
7243,H36656,H,299.9,310.1,1447,51.4,185,0,0,0,0,0,0,7789.020609919571,10.200000000000045,9509.0,No Falla
7244,M22103,M,300.0,310.2,1393,51.2,190,0,0,0,0,0,0,7469.16890080429,10.199999999999989,9728.0,No Falla
7245,L54424,L,300.0,310.2,1760,26.9,193,0,0,0,0,0,0,4958.109919571046,10.199999999999989,5191.7,No Falla
7246,L54425,L,300.0,310.1,1477,34.6,195,0,0,0,0,0,0,5351.897620643432,10.100000000000023,6747.0,No Falla
7247,L54426,L,299.9,310.1,1681,29.1,197,0,0,0,0,0,0,5122.8531333780165,10.200000000000045,5732.700000000001,No Falla
7248,M22107,M,300.0,310.1,1314,53.5,199,0,0,0,0,0,0,7362.076910187668,10.100000000000023,10646.5,No Falla
7249,L54428,L,300.0,310.1,1762,28.0,202,0,0,0,0,0,0,5166.722520107239,10.100000000000023,5656.0,No Falla
7250,L54429,L,299.9,310.0,1402,44.7,204,0,0,0,0,0,0,6563.065516085791,10.100000000000023,9118.800000000001,No Falla
7251,M22110,M,300.1,310.2,1429,42.0,206,0,0,0,0,0,0,6285.397117962467,10.099999999999966,8652.0,No Falla
7252,M22111,M,300.2,310.3,1448,40.1,209,0,0,0,0,0,0,6080.847855227882,10.100000000000023,8380.9,No Falla
7253,H36666,H,300.2,310.4,1501,42.9,212,0,0,0,0,0,0,6743.559400134049,10.199999999999989,9094.8,No Falla
7254,L54433,L,300.3,310.5,1522,39.1,217,0,0,0,0,0,0,6232.217660857909,10.199999999999989,8484.7,No Falla
7255,L54434,L,300.3,310.4,1493,37.5,219,0,0,0,0,0,0,5863.302195040214,10.099999999999966,8212.5,No Falla
7256,M22115,M,300.2,310.3,1704,29.4,221,0,0,0,0,0,0,5246.481233243968,10.100000000000023,6497.4,No Falla
7257,H36670,H,300.2,310.3,1408,42.5,0,0,0,0,0,0,0,6266.756032171582,10.100000000000023,0.0,No Falla
7258,L54437,L,300.2,310.4,1518,41.8,5,0,0,0,0,0,0,6645.065348525469,10.199999999999989,209.0,No Falla
7259,L54438,L,300.3,310.4,1742,25.9,7,0,0,0,0,0,0,4724.970676943699,10.099999999999966,181.29999999999998,No Falla
7260,M22119,M,300.4,310.5,1500,43.0,9,0,0,0,0,0,0,6754.775469168901,10.100000000000023,387.0,No Falla
7261,L54440,L,300.4,310.5,2424,14.5,12,0,0,0,0,0,0,3680.881367292225,10.100000000000023,174.0,No Falla
7262,L54441,L,300.4,310.5,1818,25.1,14,0,0,0,0,0,0,4778.799430294906,10.100000000000023,351.40000000000003,No Falla
7263,M22122,M,300.4,310.6,1545,35.6,16,0,0,0,0,0,0,5760.095509383378,10.200000000000045,569.6,No Falla
7264,L54443,L,300.4,310.6,1429,46.9,19,0,0,0,0,0,0,7018.69344839142,10.200000000000045,891.1,No Falla
7265,M22124,M,300.4,310.6,1448,44.9,21,0,0,0,0,0,0,6808.729892761394,10.200000000000045,942.9,No Falla
7266,L54445,L,300.4,310.6,1384,48.7,24,0,0,0,0,0,0,7058.562332439678,10.200000000000045,1168.8000000000002,No Falla
7267,L54446,L,300.4,310.5,1578,32.8,26,0,0,0,0,0,0,5420.408847184986,10.100000000000023,852.8,No Falla
7268,L54447,L,300.5,310.5,1695,26.7,28,0,0,0,0,0,0,4739.49606233244,10.0,747.6,No Falla
7269,L54448,L,300.5,310.6,1543,36.2,30,0,0,0,0,0,0,5849.59366621984,10.100000000000023,1086.0,No Falla
7270,M22129,M,300.4,310.5,1540,33.4,32,0,0,0,0,0,0,5386.6454423592495,10.100000000000023,1068.8,No Falla
7271,L54450,L,300.2,310.4,1808,25.8,35,0,0,0,0,0,0,4885.053619302949,10.199999999999989,903.0,No Falla
7272,M22131,M,300.3,310.4,1293,49.7,37,0,0,0,0,0,0,6729.861343833781,10.099999999999966,1838.9,No Falla
7273,L54452,L,300.2,310.3,1202,59.5,40,0,0,0,0,0,0,7489.841655495979,10.100000000000023,2380.0,No Falla
7274,M22133,M,300.2,310.3,1704,29.2,42,0,0,0,0,0,0,5210.790884718498,10.100000000000023,1226.3999999999999,No Falla
7275,M22134,M,300.2,310.3,1478,38.1,45,0,0,0,0,0,0,5897.264577747989,10.100000000000023,1714.5,No Falla
7276,L54455,L,300.2,310.3,1514,38.7,48,0,0,0,0,0,0,6136.03803619303,10.100000000000023,1857.6000000000001,No Falla
7277,M22136,M,300.1,310.3,1350,48.8,50,0,0,0,0,0,0,6899.296246648793,10.199999999999989,2440.0,No Falla
7278,L54457,L,300.1,310.2,1475,54.2,53,0,0,0,0,0,0,8372.256199731904,10.099999999999966,2872.6000000000004,No Falla
7279,H36692,H,300.0,310.1,1714,28.7,55,0,0,0,0,0,0,5151.6211461126,10.100000000000023,1578.5,No Falla
7280,L54459,L,300.0,310.1,1465,40.9,60,0,0,0,0,0,0,6274.976960455764,10.100000000000023,2454.0,No Falla
7281,L54460,L,299.9,310.2,1288,69.6,62,1,0,0,1,0,0,9388.069705093832,10.300000000000011,4315.2,Falla
7282,L54461,L,300.0,310.2,1675,29.7,64,0,0,0,0,0,0,5209.816940348525,10.199999999999989,1900.8,No Falla
7283,L54462,L,300.0,310.2,1486,36.4,66,0,0,0,0,0,0,5664.628016085791,10.199999999999989,2402.4,No Falla
7284,M22143,M,300.0,310.2,1443,58.7,68,0,0,0,0,0,0,8870.653904155497,10.199999999999989,3991.6000000000004,No Falla
7285,M22144,M,300.1,310.3,1345,57.1,71,0,0,0,0,0,0,8042.843079758713,10.199999999999989,4054.1,No Falla
7286,M22145,M,300.2,310.4,1202,61.7,74,0,0,0,0,0,0,7766.776977211797,10.199999999999989,4565.8,No Falla
7287,M22146,M,300.1,310.4,1480,37.1,77,0,0,0,0,0,0,5750.251340482574,10.299999999999955,2856.7000000000003,No Falla
7288,M22147,M,300.2,310.4,1530,35.7,80,0,0,0,0,0,0,5720.1952077748,10.199999999999989,2856.0,No Falla
7289,M22148,M,300.2,310.6,1983,20.8,83,0,0,0,0,0,0,4319.537533512064,10.400000000000034,1726.4,No Falla
7290,L54469,L,300.3,310.6,1433,53.8,86,0,0,0,0,0,0,8073.831266756031,10.300000000000011,4626.8,No Falla
7291,L54470,L,300.3,310.6,1806,24.4,88,0,0,0,0,0,0,4614.862600536192,10.300000000000011,2147.2,No Falla
7292,L54471,L,300.2,310.5,1416,46.7,90,0,0,0,0,0,0,6925.184316353887,10.300000000000011,4203.0,No Falla
7293,M22152,M,300.1,310.4,1556,38.1,92,0,0,0,0,0,0,6208.486930294906,10.299999999999955,3505.2000000000003,No Falla
7294,L54473,L,300.1,310.5,1627,29.2,95,0,0,0,0,0,0,4975.326742627346,10.399999999999977,2774.0,No Falla
7295,L54474,L,300.1,310.6,1809,24.3,97,0,0,0,0,0,0,4603.583696380698,10.5,2357.1,No Falla
7296,M22155,M,300.1,310.5,1329,57.4,99,0,0,0,0,0,0,7988.920073726541,10.399999999999977,5682.599999999999,No Falla
7297,H36710,H,300.0,310.4,1881,21.9,102,0,0,0,0,0,0,4314.039460455763,10.399999999999977,2233.7999999999997,No Falla
7298,L54477,L,300.1,310.5,1500,39.8,107,0,0,0,0,0,0,6252.094504021447,10.399999999999977,4258.599999999999,No Falla
7299,L54478,L,300.1,310.5,1532,36.0,109,0,0,0,0,0,0,5775.804289544236,10.399999999999977,3924.0,No Falla
7300,L54479,L,300.1,310.5,1492,50.9,111,0,0,0,0,0,0,7953.125,10.399999999999977,5649.9,No Falla
7301,L54480,L,300.2,310.6,1431,42.3,113,0,0,0,0,0,0,6339.152563672922,10.400000000000034,4779.9,No Falla
7302,L54481,L,300.1,310.4,1554,39.4,115,0,0,0,0,0,0,6412.072721179625,10.299999999999955,4531.0,No Falla
7303,L54482,L,300.1,310.5,1494,44.2,117,0,0,0,0,0,0,6915.507707774799,10.399999999999977,5171.400000000001,No Falla
7304,L54483,L,300.1,310.6,1374,45.4,119,0,0,0,0,0,0,6532.716152815014,10.5,5402.599999999999,No Falla
7305,L54484,L,300.1,310.5,1394,44.3,121,0,0,0,0,0,0,6467.221012064343,10.399999999999977,5360.299999999999,No Falla
7306,M22165,M,300.0,310.5,1790,25.7,123,0,0,0,0,0,0,4817.673424932976,10.5,3161.1,No Falla
7307,L54486,L,300.1,310.5,1356,45.8,126,0,0,0,0,0,0,6503.937667560322,10.399999999999977,5770.799999999999,No Falla
7308,M22167,M,300.0,310.4,1385,52.1,128,0,0,0,0,0,0,7556.813421581769,10.399999999999977,6668.8,No Falla
7309,L54488,L,300.0,310.4,1333,49.1,131,0,0,0,0,0,0,6854.295827747989,10.399999999999977,6432.1,No Falla
7310,L54489,L,300.0,310.4,1505,44.9,133,0,0,0,0,0,0,7076.753099865952,10.399999999999977,5971.7,No Falla
7311,L54490,L,300.0,310.5,1606,33.5,135,0,0,0,0,0,0,5634.3205428954425,10.5,4522.5,No Falla
7312,H36725,H,300.0,310.5,1558,36.7,137,0,0,0,0,0,0,5988.040382037534,10.5,5027.900000000001,No Falla
7313,L54492,L,300.0,310.5,1412,52.4,142,0,0,0,0,0,0,7748.491957104558,10.5,7440.8,No Falla
7314,L54493,L,299.9,310.4,1408,38.4,144,0,0,0,0,0,0,5662.198391420911,10.5,5529.599999999999,No Falla
7315,L54494,L,299.9,310.3,1268,53.3,146,0,0,0,0,0,0,7077.789879356568,10.400000000000034,7781.799999999999,No Falla
7316,L54495,L,299.9,310.4,1470,50.0,148,0,0,0,0,0,0,7697.302278820375,10.5,7400.0,No Falla
7317,L54496,L,299.9,310.4,1497,47.0,150,0,0,0,0,0,0,7368.360422252011,10.5,7050.0,No Falla
7318,L54497,L,299.9,310.3,1638,29.1,152,0,0,0,0,0,0,4991.810489276139,10.400000000000034,4423.2,No Falla
7319,H36732,H,299.9,310.3,1535,43.9,154,0,0,0,0,0,0,7057.064762064343,10.400000000000034,6760.599999999999,No Falla
7320,L54499,L,299.8,310.2,1654,32.7,159,0,0,0,0,0,0,5664.146280160859,10.399999999999977,5199.3,No Falla
7321,H36734,H,299.8,310.2,1411,49.7,161,0,0,0,0,0,0,7344.032758042895,10.399999999999977,8001.700000000001,No Falla
7322,L54501,L,299.8,310.2,1911,23.5,166,0,0,0,0,0,0,4703.0516923592495,10.399999999999977,3901.0,No Falla
7323,H36736,H,299.8,310.2,1573,33.3,168,0,0,0,0,0,0,5485.600284852546,10.399999999999977,5594.4,No Falla
7324,L54503,L,299.9,310.2,1479,46.3,173,0,0,0,0,0,0,7171.34090147453,10.300000000000011,8009.9,No Falla
7325,M22184,M,299.9,310.4,1820,26.6,175,0,0,0,0,0,0,5069.956434316354,10.5,4655.0,No Falla
7326,L54505,L,299.9,310.4,1419,45.7,178,0,0,0,0,0,0,6791.251256702413,10.5,8134.6,No Falla
7327,M22186,M,299.9,310.5,1335,52.9,180,0,0,0,0,0,0,7395.850787533512,10.600000000000023,9522.0,No Falla
7328,M22187,M,299.9,310.5,1576,39.4,183,0,0,0,0,0,0,6502.848525469169,10.600000000000023,7210.2,No Falla
7329,L54508,L,300.0,310.5,1517,42.2,186,0,0,0,0,0,0,6704.235087131367,10.5,7849.200000000001,No Falla
7330,M22189,M,299.9,310.4,1576,34.3,188,0,0,0,0,0,0,5661.109249329758,10.5,6448.4,No Falla
7331,H36744,H,299.8,310.2,1537,36.6,191,0,0,0,0,0,0,5891.23240616622,10.399999999999977,6990.6,No Falla
7332,L54511,L,299.8,310.3,1524,34.2,196,0,0,0,0,0,0,5458.36126005362,10.5,6703.200000000001,No Falla
7333,M22192,M,299.8,310.3,1805,23.7,198,0,0,0,0,0,0,4479.987014075067,10.5,4692.599999999999,No Falla
7334,M22193,M,299.9,310.4,1367,53.3,201,0,0,0,0,0,0,7630.393347855227,10.5,10713.3,No Falla
7335,L54514,L,299.8,310.4,1694,30.3,204,0,0,0,0,0,0,5375.356065683646,10.599999999999966,6181.2,No Falla
7336,L54515,L,299.9,310.4,1328,49.9,206,0,0,0,0,0,0,6939.845844504021,10.5,10279.4,No Falla
7337,H36750,H,299.9,310.5,1549,42.8,208,0,0,0,0,0,0,6942.987600536193,10.600000000000023,8902.4,No Falla
7338,L54517,L,299.9,310.5,1539,32.8,213,0,0,0,0,0,0,5286.44436997319,10.600000000000023,6986.4,No Falla
7339,L54518,L,299.8,310.5,1496,38.8,215,0,0,0,0,0,0,6078.753351206434,10.699999999999989,8342.0,No Falla
7340,L54519,L,299.8,310.4,1579,36.4,0,0,0,0,0,0,0,6019.143766756032,10.599999999999966,0.0,No Falla
7341,L54520,L,299.7,310.3,1386,46.6,2,0,0,0,0,0,0,6763.949396782842,10.600000000000023,93.2,No Falla
7342,L54521,L,299.7,310.3,1505,37.7,4,0,0,0,0,0,0,5941.950821045577,10.600000000000023,150.8,No Falla
7343,M22202,M,299.7,310.3,1661,34.5,6,0,0,0,0,0,0,6001.225284852547,10.600000000000023,207.0,No Falla
7344,L54523,L,299.6,310.2,1468,48.0,9,0,0,0,0,0,0,7379.356568364611,10.599999999999966,432.0,No Falla
7345,L54524,L,299.6,310.1,1384,49.8,11,0,0,0,0,0,0,7217.995978552279,10.5,547.8,No Falla
7346,L54525,L,299.6,310.2,1381,60.5,13,0,0,0,0,0,0,8749.842912198392,10.599999999999966,786.5,No Falla
7347,L54526,L,299.6,310.2,1469,47.0,15,0,0,0,0,0,0,7230.5420576407505,10.599999999999966,705.0,No Falla
7348,L54527,L,299.6,310.2,1627,36.6,17,0,0,0,0,0,0,6236.19721849866,10.599999999999966,622.2,No Falla
7349,H36762,H,299.7,310.3,1462,40.4,19,0,0,0,0,0,0,6185.573056300268,10.600000000000023,767.6,No Falla
7350,L54529,L,299.7,310.2,1633,36.5,24,0,0,0,0,0,0,6242.093247319035,10.5,876.0,No Falla
7351,L54530,L,299.7,310.2,1469,39.5,26,0,0,0,0,0,0,6076.732154825737,10.5,1027.0,No Falla
7352,L54531,L,299.7,310.2,1458,43.4,28,0,0,0,0,0,0,6626.717493297587,10.5,1215.2,No Falla
7353,M22212,M,299.7,310.2,1440,42.8,30,0,0,0,0,0,0,6454.423592493297,10.5,1284.0,No Falla
7354,L54533,L,299.8,310.3,1687,30.4,33,0,0,0,0,0,0,5370.810991957104,10.5,1003.1999999999999,No Falla
7355,M22214,M,299.7,310.3,1429,47.7,35,0,0,0,0,0,0,7138.415298257373,10.600000000000023,1669.5,No Falla
7356,L54535,L,299.6,310.2,1588,34.1,38,0,0,0,0,0,0,5670.953418230563,10.599999999999966,1295.8,No Falla
7357,L54536,L,299.6,310.2,1333,51.2,40,0,0,0,0,0,0,7147.45308310992,10.599999999999966,2048.0,No Falla
7358,L54537,L,299.6,310.1,1487,42.9,42,0,0,0,0,0,0,6680.661444369973,10.5,1801.8,No Falla
7359,M22218,M,299.5,310.1,1659,31.5,44,0,0,0,0,0,0,5472.781920241287,10.600000000000023,1386.0,No Falla
7360,M22219,M,299.4,310.0,1512,43.2,47,0,0,0,0,0,0,6840.482573726542,10.600000000000023,2030.4,No Falla
7361,L54540,L,299.5,310.1,1585,35.2,50,0,0,0,0,0,0,5842.828418230564,10.600000000000023,1760.0000000000002,No Falla
7362,L54541,L,299.5,310.0,1502,38.5,52,0,0,0,0,0,0,6055.944202412868,10.5,2002.0,No Falla
7363,L54542,L,299.5,310.0,1594,35.1,54,0,0,0,0,0,0,5859.312164879357,10.5,1895.4,No Falla
7364,L54543,L,299.5,310.0,1412,48.9,56,0,0,0,0,0,0,7230.9400134048265,10.5,2738.4,No Falla
7365,L54544,L,299.5,309.9,1402,51.7,58,0,0,0,0,0,0,7590.838639410189,10.399999999999977,2998.6000000000004,No Falla
7366,L54545,L,299.6,310.1,2057,20.4,60,0,0,0,0,0,0,4394.562667560322,10.5,1224.0,No Falla
7367,H36780,H,299.6,310.1,1531,36.8,62,0,0,0,0,0,0,5900.301608579088,10.5,2281.6,No Falla
7368,M22227,M,299.5,310.1,1359,61.1,67,0,0,0,0,0,0,8695.84659852547,10.600000000000023,4093.7000000000003,No Falla
7369,M22228,M,299.6,310.2,1620,30.0,70,0,0,0,0,0,0,5089.644772117963,10.599999999999966,2100.0,No Falla
7370,M22229,M,299.6,310.1,1646,29.6,73,0,0,0,0,0,0,5102.379356568365,10.5,2160.8,No Falla
7371,M22230,M,299.6,310.1,1455,46.1,76,0,0,0,0,0,0,7024.495224530831,10.5,3503.6,No Falla
7372,L54551,L,299.6,310.2,1512,44.0,79,0,0,0,0,0,0,6967.1581769437,10.599999999999966,3476.0,No Falla
7373,L54552,L,299.6,310.2,1473,42.7,81,0,0,0,0,0,0,6586.911444369974,10.599999999999966,3458.7000000000003,No Falla
7374,L54553,L,299.6,310.1,1553,38.0,83,0,0,0,0,0,0,6180.2530160857905,10.5,3154.0,No Falla
7375,L54554,L,299.5,310.0,1379,50.4,85,0,0,0,0,0,0,7278.569034852546,10.5,4284.0,No Falla
7376,M22235,M,299.4,309.9,1567,40.6,87,0,0,0,0,0,0,6662.638237265416,10.5,3532.2000000000003,No Falla
7377,L54556,L,299.5,310.0,1481,43.1,90,0,0,0,0,0,0,6684.724782171582,10.5,3879.0,No Falla
7378,L54557,L,299.5,310.0,1349,52.7,92,0,0,0,0,0,0,7445.155412198392,10.5,4848.400000000001,No Falla
7379,L54558,L,299.5,310.0,1388,52.4,94,0,0,0,0,0,0,7616.789544235925,10.5,4925.599999999999,No Falla
7380,M22239,M,299.6,310.1,1357,48.7,96,0,0,0,0,0,0,6920.859165549598,10.5,4675.200000000001,No Falla
7381,L54560,L,299.6,310.2,1743,24.8,99,0,0,0,0,0,0,4526.893431635389,10.599999999999966,2455.2000000000003,No Falla
7382,L54561,L,299.7,310.3,1495,43.1,101,0,0,0,0,0,0,6747.91596849866,10.600000000000023,4353.1,No Falla
7383,L54562,L,299.8,310.4,1698,28.3,103,0,0,0,0,0,0,5032.401977211796,10.599999999999966,2914.9,No Falla
7384,M22243,M,299.7,310.4,1410,44.5,105,0,0,0,0,0,0,6570.9827412868635,10.699999999999989,4672.5,No Falla
7385,L54564,L,299.7,310.4,1614,36.2,108,0,0,0,0,0,0,6118.758378016086,10.699999999999989,3909.6000000000004,No Falla
7386,M22245,M,299.8,310.5,1375,53.9,110,0,0,0,0,0,0,7761.4464644772115,10.699999999999989,5929.0,No Falla
7387,M22246,M,299.8,310.6,1574,31.8,113,0,0,0,0,0,0,5241.831434316355,10.800000000000011,3593.4,No Falla
7388,H36801,H,299.8,310.6,1423,44.6,116,0,0,0,0,0,0,6646.468666219839,10.800000000000011,5173.6,No Falla
7389,M22248,M,299.8,310.6,1694,31.3,121,0,0,0,0,0,0,5552.760556300269,10.800000000000011,3787.3,No Falla
7390,L54569,L,299.8,310.6,1707,32.5,124,0,0,0,0,0,0,5809.892342493297,10.800000000000011,4030.0,No Falla
7391,M22250,M,299.7,310.5,1490,41.2,126,0,0,0,0,0,0,6428.870643431636,10.800000000000011,5191.200000000001,No Falla
7392,L54571,L,299.7,310.6,1675,31.3,129,0,0,0,0,0,0,5490.48047922252,10.900000000000034,4037.7000000000003,No Falla
7393,M22252,M,299.7,310.5,1492,39.3,131,0,0,0,0,0,0,6140.625,10.800000000000011,5148.299999999999,No Falla
7394,M22253,M,299.7,310.5,1594,35.4,134,0,0,0,0,0,0,5909.3917560321715,10.800000000000011,4743.599999999999,No Falla
7395,L54574,L,299.7,310.6,1479,38.0,137,0,0,0,0,0,0,5885.765750670242,10.900000000000034,5206.0,No Falla
7396,M22255,M,299.7,310.6,1572,38.0,139,0,0,0,0,0,0,6255.864611260054,10.900000000000034,5282.0,No Falla
7397,L54576,L,299.7,310.6,1616,35.1,142,0,0,0,0,0,0,5940.180965147454,10.900000000000034,4984.2,No Falla
7398,L54577,L,299.7,310.6,1737,26.1,144,0,0,0,0,0,0,4747.790298257373,10.900000000000034,3758.4,No Falla
7399,M22258,M,299.7,310.7,1498,37.8,146,0,0,0,0,0,0,5930.001675603216,11.0,5518.799999999999,No Falla
7400,L54579,L,299.6,310.6,1642,35.1,149,0,0,0,0,0,0,6035.753183646113,11.0,5229.900000000001,No Falla
7401,M22260,M,299.6,310.6,1633,34.2,151,0,0,0,0,0,0,5848.755864611261,11.0,5164.200000000001,No Falla
7402,L54581,L,299.8,310.8,1409,51.9,154,0,0,0,0,0,0,7658.250251340482,11.0,7992.599999999999,No Falla
7403,M22262,M,299.8,310.8,1463,43.5,156,0,0,0,0,0,0,6664.764158847185,11.0,6786.0,No Falla
7404,L54583,L,299.8,310.8,1376,48.6,159,0,0,0,0,0,0,7003.351206434317,11.0,7727.400000000001,No Falla
7405,L54584,L,299.8,310.8,1553,32.2,161,0,0,0,0,0,0,5236.951239946381,11.0,5184.200000000001,No Falla
7406,M22265,M,299.8,310.8,1530,35.2,163,0,0,0,0,0,0,5640.080428954424,11.0,5737.6,No Falla
7407,L54586,L,299.8,310.9,1545,40.7,166,0,0,0,0,0,0,6585.277731233245,11.099999999999966,6756.200000000001,No Falla
7408,H36821,H,299.8,310.9,1427,47.2,168,0,0,0,0,0,0,7053.703083109921,11.099999999999966,7929.6,No Falla
7409,L54588,L,299.9,310.9,1292,51.1,173,0,0,0,0,0,0,6914.083445040214,11.0,8840.300000000001,No Falla
7410,L54589,L,299.8,310.9,2084,17.6,175,0,0,0,0,0,0,3841.152815013405,11.099999999999966,3080.0000000000005,No Falla
7411,L54590,L,299.9,311.0,1747,27.6,177,0,0,0,0,0,0,5049.555965147453,11.100000000000023,4885.2,No Falla
7412,L54591,L,300.0,311.1,1425,47.8,179,0,0,0,0,0,0,7133.357071045576,11.100000000000023,8556.199999999999,No Falla
7413,L54592,L,300.0,311.0,1637,33.6,181,0,0,0,0,0,0,5760.221179624666,11.0,6081.6,No Falla
7414,M22273,M,300.1,311.1,1616,35.2,183,0,0,0,0,0,0,5957.104557640751,11.0,6441.6,No Falla
7415,L54594,L,300.1,311.1,1619,33.4,186,0,0,0,0,0,0,5662.973357908847,11.0,6212.4,No Falla
7416,L54595,L,300.1,311.2,1489,39.1,188,0,0,0,0,0,0,6097.0907339142095,11.099999999999966,7350.8,No Falla
7417,M22276,M,300.1,311.2,1452,42.4,190,0,0,0,0,0,0,6447.386058981233,11.099999999999966,8056.0,No Falla
7418,M22277,M,300.1,311.3,1495,41.0,193,0,0,0,0,0,0,6419.1311997319035,11.199999999999989,7913.0,No Falla
7419,M22278,M,300.2,311.4,1427,39.7,196,0,0,0,0,0,0,5932.881618632708,11.199999999999989,7781.200000000001,No Falla
7420,L54599,L,300.1,311.4,1572,36.2,199,0,0,0,0,0,0,5959.534182305631,11.299999999999955,7203.8,No Falla
7421,L54600,L,300.1,311.3,1547,40.0,201,0,0,0,0,0,0,6480.3954423592495,11.199999999999989,8040.0,No Falla
7422,M22281,M,300.1,311.4,1342,48.5,203,0,0,0,0,0,0,6816.249162198392,11.299999999999955,9845.5,No Falla
7423,L54602,L,300.0,311.2,1351,44.1,206,0,0,0,0,0,0,6239.433227211796,11.199999999999989,9084.6,No Falla
7424,L54603,L,300.0,311.3,1407,47.3,208,0,0,0,0,0,0,6969.577329088471,11.300000000000011,9838.4,No Falla
7425,M22284,M,300.1,311.4,1575,29.8,210,0,0,0,0,0,0,4915.27731233244,11.299999999999955,6258.0,No Falla
7426,M22285,M,300.0,311.4,1791,24.1,213,0,0,0,0,0,0,4520.264326407508,11.399999999999977,5133.3,No Falla
7427,M22286,M,300.0,311.4,1692,29.0,216,1,1,0,0,0,0,5138.656166219839,11.399999999999977,6264.0,Falla
7428,L54607,L,300.0,311.4,1634,31.9,0,0,0,0,0,0,0,5458.759215817694,11.399999999999977,0.0,No Falla
7429,M22288,M,300.0,311.4,1864,23.3,2,0,0,0,0,0,0,4548.341152815014,11.399999999999977,46.6,No Falla
7430,L54609,L,300.0,311.4,1590,33.6,5,0,0,0,0,0,0,5594.839142091153,11.399999999999977,168.0,No Falla
7431,M22290,M,300.0,311.4,1384,46.1,7,0,0,0,0,0,0,6681.719168900804,11.399999999999977,322.7,No Falla
7432,M22291,M,300.0,311.4,1352,61.8,10,0,0,0,0,0,0,8750.167560321715,11.399999999999977,618.0,No Falla
7433,L54612,L,300.1,311.4,1484,43.1,13,0,0,0,0,0,0,6698.265750670242,11.299999999999955,560.3000000000001,No Falla
7434,M22293,M,300.1,311.4,1913,21.9,15,0,0,0,0,0,0,4387.430881367292,11.299999999999955,328.5,No Falla
7435,L54614,L,300.0,311.4,1508,38.2,18,0,0,0,0,0,0,6032.758042895443,11.399999999999977,687.6,No Falla
7436,L54615,L,299.9,311.3,1504,40.7,20,0,0,0,0,0,0,6410.522788203753,11.400000000000034,814.0,No Falla
7437,L54616,L,300.0,311.4,1487,41.2,22,0,0,0,0,0,0,6415.926608579089,11.399999999999977,906.4000000000001,No Falla
7438,L54617,L,299.8,311.3,1727,30.0,24,0,0,0,0,0,0,5425.812667560322,11.5,720.0,No Falla
7439,L54618,L,299.9,311.3,1647,27.5,26,0,0,0,0,0,0,4743.266169571046,11.400000000000034,715.0,No Falla
7440,L54619,L,300.0,311.3,1493,41.4,28,0,0,0,0,0,0,6473.085623324397,11.300000000000011,1159.2,No Falla
7441,L54620,L,300.0,311.4,1655,29.6,30,0,0,0,0,0,0,5130.278150134049,11.399999999999977,888.0,No Falla
7442,M22301,M,299.9,311.4,1337,54.8,32,0,0,0,0,0,0,7672.964142091152,11.5,1753.6,No Falla
7443,L54622,L,300.0,311.5,1601,36.9,35,0,0,0,0,0,0,6186.840231233244,11.5,1291.5,No Falla
7444,H36857,H,300.1,311.6,1589,37.9,37,0,0,0,0,0,0,6306.876256702412,11.5,1402.3,No Falla
7445,L54624,L,300.2,311.7,1286,55.1,42,0,0,0,0,0,0,7420.681132707776,11.5,2314.2000000000003,No Falla
7446,L54625,L,300.2,311.7,1553,41.3,44,0,0,0,0,0,0,6716.959199061662,11.5,1817.1999999999998,No Falla
7447,L54626,L,300.2,311.8,1379,51.0,46,0,0,0,0,0,0,7365.218666219839,11.600000000000023,2346.0,No Falla
7448,M22307,M,300.3,311.9,1677,30.8,48,0,0,0,0,0,0,5409.224195710455,11.599999999999966,1478.4,No Falla
7449,L54628,L,300.3,311.8,1488,38.4,51,0,0,0,0,0,0,5983.914209115282,11.5,1958.3999999999999,No Falla
7450,L54629,L,300.3,311.8,1418,45.9,53,0,0,0,0,0,0,6816.165382037533,11.5,2432.7,No Falla
7451,L54630,L,300.3,311.8,1451,41.0,55,0,0,0,0,0,0,6230.206936997319,11.5,2255.0,No Falla
7452,L54631,L,300.3,311.8,1508,43.1,57,0,0,0,0,0,0,6806.5934986595175,11.5,2456.7000000000003,No Falla
7453,L54632,L,300.3,311.7,1579,33.6,59,0,0,0,0,0,0,5556.132707774799,11.399999999999977,1982.4,No Falla
7454,H36867,H,300.3,311.7,1432,47.7,61,0,0,0,0,0,0,7153.401474530832,11.399999999999977,2909.7000000000003,No Falla
